Time (s);EOG1;Sampling Rate
4.1375999933e+01;-3.7419007150e+01;
4.1379999933e+01;-3.7736523431e+01;
4.1383999933e+01;-3.7175051701e+01;
4.1387999933e+01;-3.6142581145e+01;
4.1391999933e+01;-3.5283358502e+01;
4.1395999933e+01;-3.4620549336e+01;
4.1399999933e+01;-3.4051742589e+01;
4.1403999933e+01;-3.3856417602e+01;
4.1407999933e+01;-3.4108555499e+01;
4.1411999933e+01;-3.4427533928e+01;
4.1415999933e+01;-3.4772587554e+01;
4.1419999933e+01;-3.5644861749e+01;
4.1423999933e+01;-3.7075576077e+01;
4.1427999933e+01;-3.8221424449e+01;
4.1431999933e+01;-3.8376564993e+01;
4.1435999933e+01;-3.7728956944e+01;
4.1439999933e+01;-3.6760962238e+01;
4.1443999933e+01;-3.5418787789e+01;
4.1447999933e+01;-3.3439965642e+01;
4.1451999933e+01;-3.1371681690e+01;
4.1455999933e+01;-3.0502114661e+01;
4.1459999933e+01;-3.1483722786e+01;
4.1463999933e+01;-3.3477884835e+01;
4.1467999933e+01;-3.4847051978e+01;
4.1471999933e+01;-3.4441946598e+01;
4.1475999933e+01;-3.2087494284e+01;
4.1479999933e+01;-2.8415546753e+01;
4.1483999933e+01;-2.4877977691e+01;
4.1487999933e+01;-2.3185658827e+01;
4.1491999933e+01;-2.3928582338e+01;
4.1495999933e+01;-2.6190797044e+01;
4.1499999933e+01;-2.8649945395e+01;
4.1503999933e+01;-3.0497513762e+01;
4.1507999933e+01;-3.1271360203e+01;
4.1511999933e+01;-3.0548928517e+01;
4.1515999933e+01;-2.8605307356e+01;
4.1519999933e+01;-2.6883163681e+01;
4.1523999933e+01;-2.6701025578e+01;
4.1527999933e+01;-2.8004913611e+01;
4.1531999933e+01;-3.0118890252e+01;
4.1535999933e+01;-3.2548114182e+01;
4.1539999933e+01;-3.4324700130e+01;
4.1543999933e+01;-3.4055630933e+01;
4.1547999933e+01;-3.1612180866e+01;
4.1551999933e+01;-2.8806854883e+01;
4.1555999933e+01;-2.7679056061e+01;
4.1559999933e+01;-2.8688804108e+01;
4.1563999933e+01;-3.0989139362e+01;
4.1567999933e+01;-3.3693721644e+01;
4.1571999933e+01;-3.6126641075e+01;
4.1575999933e+01;-3.7450060735e+01;
4.1579999933e+01;-3.7158195796e+01;
4.1583999933e+01;-3.5937000942e+01;
4.1587999933e+01;-3.5135788125e+01;
4.1591999933e+01;-3.5225465327e+01;
4.1595999933e+01;-3.5426815785e+01;
4.1599999933e+01;-3.4766865976e+01;
4.1603999933e+01;-3.2906529200e+01;
4.1607999933e+01;-3.0113650908e+01;
4.1611999933e+01;-2.7061841922e+01;
4.1615999933e+01;-2.4878171857e+01;
4.1619999933e+01;-2.4706041100e+01;
4.1623999933e+01;-2.6323872336e+01;
4.1627999933e+01;-2.7750233783e+01;
4.1631999933e+01;-2.7315182555e+01;
4.1635999933e+01;-2.5513012135e+01;
4.1639999933e+01;-2.3924554421e+01;
4.1643999933e+01;-2.3278704801e+01;
4.1647999933e+01;-2.3421502461e+01;
4.1651999933e+01;-2.4324895713e+01;
4.1655999933e+01;-2.6244580368e+01;
4.1659999933e+01;-2.8918479959e+01;
4.1663999933e+01;-3.1102054866e+01;
4.1667999933e+01;-3.1434909302e+01;
4.1671999933e+01;-2.9547801287e+01;
4.1675999933e+01;-2.5985379899e+01;
4.1679999933e+01;-2.1824605752e+01;
4.1683999933e+01;-1.8598032196e+01;
4.1687999933e+01;-1.7492232198e+01;
4.1691999933e+01;-1.8306496076e+01;
4.1695999933e+01;-1.9832321249e+01;
4.1699999933e+01;-2.1298813096e+01;
4.1703999933e+01;-2.2783288915e+01;
4.1707999933e+01;-2.4069434534e+01;
4.1711999933e+01;-2.4184637462e+01;
4.1715999933e+01;-2.2676586198e+01;
4.1719999933e+01;-2.0455955174e+01;
4.1723999933e+01;-1.8817103749e+01;
4.1727999933e+01;-1.8145356164e+01;
4.1731999933e+01;-1.8071381615e+01;
4.1735999933e+01;-1.8563354297e+01;
4.1739999932e+01;-2.0030464992e+01;
4.1743999932e+01;-2.2387729854e+01;
4.1747999932e+01;-2.4859478408e+01;
4.1751999933e+01;-2.6642207116e+01;
4.1755999933e+01;-2.7220114877e+01;
4.1759999932e+01;-2.6435192585e+01;
4.1763999932e+01;-2.4780613901e+01;
4.1767999932e+01;-2.3420310827e+01;
4.1771999933e+01;-2.3394535701e+01;
4.1775999933e+01;-2.4519081688e+01;
4.1779999933e+01;-2.5409236162e+01;
4.1783999932e+01;-2.5101507832e+01;
4.1787999932e+01;-2.4285627047e+01;
4.1791999932e+01;-2.4144691389e+01;
4.1795999933e+01;-2.4578531919e+01;
4.1799999933e+01;-2.4711224610e+01;
4.1803999932e+01;-2.4656082848e+01;
4.1807999932e+01;-2.5470196811e+01;
4.1811999932e+01;-2.7266090993e+01;
4.1815999933e+01;-2.8820146143e+01;
4.1819999933e+01;-2.9449162743e+01;
4.1823999933e+01;-2.9595499507e+01;
4.1827999932e+01;-2.9480693383e+01;
4.1831999932e+01;-2.8930092146e+01;
4.1835999932e+01;-2.8373511208e+01;
4.1839999933e+01;-2.8534849519e+01;
4.1843999933e+01;-2.9221162570e+01;
4.1847999932e+01;-2.9603017762e+01;
4.1851999932e+01;-2.9660506007e+01;
4.1855999932e+01;-3.0227926740e+01;
4.1859999932e+01;-3.1420382911e+01;
4.1863999932e+01;-3.2097776674e+01;
4.1867999932e+01;-3.1452798367e+01;
4.1871999932e+01;-3.0215441260e+01;
4.1875999932e+01;-2.9604142522e+01;
4.1879999932e+01;-2.9912833656e+01;
4.1883999932e+01;-3.0681195828e+01;
4.1887999932e+01;-3.1455760913e+01;
4.1891999932e+01;-3.1743560178e+01;
4.1895999932e+01;-3.0817983648e+01;
4.1899999932e+01;-2.8552968715e+01;
4.1903999932e+01;-2.6060043392e+01;
4.1907999932e+01;-2.4545885931e+01;
4.1911999932e+01;-2.4076499468e+01;
4.1915999932e+01;-2.4079638796e+01;
4.1919999932e+01;-2.4485137179e+01;
4.1923999932e+01;-2.5802662580e+01;
4.1927999932e+01;-2.8055949030e+01;
4.1931999932e+01;-3.0345191750e+01;
4.1935999932e+01;-3.1829928746e+01;
4.1939999932e+01;-3.2097237151e+01;
4.1943999932e+01;-3.0496141645e+01;
4.1947999932e+01;-2.6644689643e+01;
4.1951999932e+01;-2.1636876855e+01;
4.1955999932e+01;-1.7533723139e+01;
4.1959999932e+01;-1.5627055629e+01;
4.1963999932e+01;-1.5793420169e+01;
4.1967999932e+01;-1.7502514686e+01;
4.1971999932e+01;-2.0730678853e+01;
4.1975999932e+01;-2.5098550189e+01;
4.1979999932e+01;-2.8870912429e+01;
4.1983999932e+01;-3.0215250074e+01;
4.1987999932e+01;-2.8876636296e+01;
4.1991999932e+01;-2.6043970952e+01;
4.1995999932e+01;-2.3797262846e+01;
4.1999999932e+01;-2.4793466900e+01;
4.2003999932e+01;-3.0775793016e+01;
4.2007999932e+01;-4.0556336166e+01;
4.2011999932e+01;-5.0230941751e+01;
4.2015999932e+01;-5.6203657141e+01;
4.2019999932e+01;-5.7981471533e+01;
4.2023999932e+01;-5.7657849332e+01;
4.2027999932e+01;-5.7048906746e+01;
4.2031999932e+01;-5.6281666000e+01;
4.2035999932e+01;-5.5019792557e+01;
4.2039999932e+01;-5.3750427499e+01;
4.2043999932e+01;-5.3249548975e+01;
4.2047999932e+01;-5.3584623320e+01;
4.2051999932e+01;-5.4410748678e+01;
4.2055999932e+01;-5.5571261907e+01;
4.2059999932e+01;-5.6742454570e+01;
4.2063999932e+01;-5.7326133070e+01;
4.2067999932e+01;-5.7337825743e+01;
4.2071999932e+01;-5.7558176958e+01;
4.2075999932e+01;-5.8227750701e+01;
4.2079999932e+01;-5.8517495262e+01;
4.2083999932e+01;-5.7834250346e+01;
4.2087999932e+01;-5.6670286350e+01;
4.2091999932e+01;-5.5671978883e+01;
4.2095999932e+01;-5.4846619957e+01;
4.2099999932e+01;-5.4134773467e+01;
4.2103999932e+01;-5.3831920661e+01;
4.2107999932e+01;-5.3966487686e+01;
4.2111999932e+01;-5.3904570858e+01;
4.2115999932e+01;-5.3009973923e+01;
4.2119999932e+01;-5.1492262464e+01;
4.2123999932e+01;-5.0266847998e+01;
4.2127999932e+01;-4.9921680778e+01;
4.2131999932e+01;-5.0224486686e+01;
4.2135999932e+01;-5.0728497722e+01;
4.2139999932e+01;-5.1181544587e+01;
4.2143999932e+01;-5.1178272463e+01;
4.2147999932e+01;-5.0219772430e+01;
4.2151999932e+01;-4.8482524881e+01;
4.2155999932e+01;-4.6929835723e+01;
4.2159999932e+01;-4.6272938326e+01;
4.2163999932e+01;-4.6398664141e+01;
4.2167999932e+01;-4.7111423363e+01;
4.2171999932e+01;-4.8437991844e+01;
4.2175999932e+01;-4.9757173500e+01;
4.2179999932e+01;-4.9831423204e+01;
4.2183999932e+01;-4.8448929099e+01;
4.2187999932e+01;-4.7120080791e+01;
4.2191999932e+01;-4.7237651967e+01;
4.2195999932e+01;-4.8216660168e+01;
4.2199999932e+01;-4.8459552181e+01;
4.2203999932e+01;-4.7558770106e+01;
4.2207999932e+01;-4.6432852155e+01;
4.2211999932e+01;-4.5711743228e+01;
4.2215999932e+01;-4.5159299506e+01;
4.2219999932e+01;-4.4616591801e+01;
4.2223999932e+01;-4.4388879061e+01;
4.2227999932e+01;-4.4454573761e+01;
4.2231999932e+01;-4.4326296277e+01;
4.2235999932e+01;-4.4026701258e+01;
4.2239999932e+01;-4.4254009902e+01;
4.2243999932e+01;-4.5342575858e+01;
4.2247999932e+01;-4.6724459535e+01;
4.2251999932e+01;-4.7587131178e+01;
4.2255999932e+01;-4.7698304013e+01;
4.2259999932e+01;-4.7202840494e+01;
4.2263999932e+01;-4.6021325752e+01;
4.2267999932e+01;-4.4224593642e+01;
4.2271999932e+01;-4.2509545554e+01;
4.2275999932e+01;-4.1517608898e+01;
4.2279999932e+01;-4.1175868331e+01;
4.2283999932e+01;-4.1205737935e+01;
4.2287999932e+01;-4.1630610523e+01;
4.2291999932e+01;-4.2354989214e+01;
4.2295999932e+01;-4.2891551042e+01;
4.2299999932e+01;-4.2962455926e+01;
4.2303999932e+01;-4.2952754877e+01;
4.2307999932e+01;-4.3332765317e+01;
4.2311999932e+01;-4.3978701778e+01;
4.2315999932e+01;-4.4553344080e+01;
4.2319999932e+01;-4.5103499176e+01;
4.2323999932e+01;-4.5652052830e+01;
4.2327999932e+01;-4.5634825391e+01;
4.2331999932e+01;-4.4466293666e+01;
4.2335999932e+01;-4.2409002285e+01;
4.2339999932e+01;-4.0245254367e+01;
4.2343999932e+01;-3.8252931622e+01;
4.2347999932e+01;-3.6143597103e+01;
4.2351999932e+01;-3.4049031871e+01;
4.2355999932e+01;-3.2854460648e+01;
4.2359999932e+01;-3.3120716688e+01;
4.2363999932e+01;-3.4175995328e+01;
4.2367999932e+01;-3.4809372776e+01;
4.2371999932e+01;-3.4499024149e+01;
4.2375999931e+01;-3.3525189910e+01;
4.2379999931e+01;-3.2372129408e+01;
4.2383999931e+01;-3.1498160817e+01;
4.2387999931e+01;-3.1342096620e+01;
4.2391999932e+01;-3.2049336222e+01;
4.2395999931e+01;-3.2996458647e+01;
4.2399999931e+01;-3.3036797435e+01;
4.2403999931e+01;-3.1721039631e+01;
4.2407999931e+01;-2.9701251596e+01;
4.2411999932e+01;-2.7678893946e+01;
4.2415999932e+01;-2.5875309186e+01;
4.2419999931e+01;-2.4656658896e+01;
4.2423999931e+01;-2.4546078338e+01;
4.2427999931e+01;-2.5127619007e+01;
4.2431999931e+01;-2.5009747365e+01;
4.2435999932e+01;-2.3623781286e+01;
4.2439999931e+01;-2.2060386464e+01;
4.2443999931e+01;-2.1507461627e+01;
4.2447999931e+01;-2.1816215404e+01;
4.2451999931e+01;-2.2180738090e+01;
4.2455999932e+01;-2.2361250204e+01;
4.2459999932e+01;-2.2342914832e+01;
4.2463999931e+01;-2.1633795091e+01;
4.2467999931e+01;-2.0144439459e+01;
4.2471999931e+01;-1.8919688317e+01;
4.2475999931e+01;-1.8808277478e+01;
4.2479999932e+01;-1.9238879972e+01;
4.2483999931e+01;-1.9292426215e+01;
4.2487999931e+01;-1.9281676124e+01;
4.2491999931e+01;-2.0427422384e+01;
4.2495999931e+01;-2.3204992913e+01;
4.2499999931e+01;-2.6247408312e+01;
4.2503999931e+01;-2.6850527335e+01;
4.2507999931e+01;-2.2747809897e+01;
4.2511999931e+01;-1.3306944505e+01;
4.2515999931e+01;7.5796017237e-01;
4.2519999931e+01;1.7908535840e+01;
4.2523999931e+01;3.6166630735e+01;
4.2527999931e+01;5.3832045254e+01;
4.2531999931e+01;6.9701468451e+01;
4.2535999931e+01;8.2511524568e+01;
4.2539999931e+01;9.0998555360e+01;
4.2543999931e+01;9.5100863657e+01;
4.2547999931e+01;9.6476717254e+01;
4.2551999931e+01;9.7114551651e+01;
4.2555999931e+01;9.7940419230e+01;
4.2559999931e+01;9.8982108445e+01;
4.2563999931e+01;1.0002024416e+02;
4.2567999931e+01;1.0076751489e+02;
4.2571999931e+01;1.0090214598e+02;
4.2575999931e+01;1.0039703399e+02;
4.2579999931e+01;9.9826944070e+01;
4.2583999931e+01;9.9924636212e+01;
4.2587999931e+01;1.0070344508e+02;
4.2591999931e+01;1.0144406937e+02;
4.2595999931e+01;1.0170137928e+02;
4.2599999931e+01;1.0171727742e+02;
4.2603999931e+01;1.0152087687e+02;
4.2607999931e+01;1.0047936168e+02;
4.2611999931e+01;9.8328546251e+01;
4.2615999931e+01;9.5750476592e+01;
4.2619999931e+01;9.3330549416e+01;
4.2623999931e+01;9.1002151854e+01;
4.2627999931e+01;8.9081208377e+01;
4.2631999931e+01;8.8548667076e+01;
4.2635999931e+01;8.9561493264e+01;
4.2639999931e+01;9.0625452920e+01;
4.2643999931e+01;8.9968914041e+01;
4.2647999931e+01;8.7331091900e+01;
4.2651999931e+01;8.3884423556e+01;
4.2655999931e+01;8.0820687579e+01;
4.2659999931e+01;7.8783937140e+01;
4.2663999931e+01;7.8274107056e+01;
4.2667999931e+01;7.9405371855e+01;
4.2671999931e+01;8.1466096992e+01;
4.2675999931e+01;8.3640345137e+01;
4.2679999931e+01;8.5493577047e+01;
4.2683999931e+01;8.6034827381e+01;
4.2687999931e+01;8.3402971717e+01;
4.2691999931e+01;7.6783027828e+01;
4.2695999931e+01;6.8257953947e+01;
4.2699999931e+01;6.1321578242e+01;
4.2703999931e+01;5.7504271884e+01;
4.2707999931e+01;5.5658473633e+01;
4.2711999931e+01;5.4325237788e+01;
4.2715999931e+01;5.3332351302e+01;
4.2719999931e+01;5.2935766128e+01;
4.2723999931e+01;5.2851574640e+01;
4.2727999931e+01;5.2822983293e+01;
4.2731999931e+01;5.3139949989e+01;
4.2735999931e+01;5.3747569369e+01;
4.2739999931e+01;5.3480778043e+01;
4.2743999931e+01;5.1252368237e+01;
4.2747999931e+01;4.7709846617e+01;
4.2751999931e+01;4.4687280106e+01;
4.2755999931e+01;4.3361311246e+01;
4.2759999931e+01;4.3801351414e+01;
4.2763999931e+01;4.5575757552e+01;
4.2767999931e+01;4.7772602479e+01;
4.2771999931e+01;4.9071698254e+01;
4.2775999931e+01;4.8715852852e+01;
4.2779999931e+01;4.7222094419e+01;
4.2783999931e+01;4.5736267289e+01;
4.2787999931e+01;4.4937321689e+01;
4.2791999931e+01;4.4840494944e+01;
4.2795999931e+01;4.5153128100e+01;
4.2799999931e+01;4.5304090886e+01;
4.2803999931e+01;4.4408996808e+01;
4.2807999931e+01;4.2011269658e+01;
4.2811999931e+01;3.9149547371e+01;
4.2815999931e+01;3.7928296399e+01;
4.2819999931e+01;3.9477652918e+01;
4.2823999931e+01;4.2704386438e+01;
4.2827999931e+01;4.5538664331e+01;
4.2831999931e+01;4.6990281246e+01;
4.2835999931e+01;4.7272903676e+01;
4.2839999931e+01;4.6690654519e+01;
4.2843999931e+01;4.5439382152e+01;
4.2847999931e+01;4.3936728340e+01;
4.2851999931e+01;4.2609731172e+01;
4.2855999931e+01;4.1573208805e+01;
4.2859999931e+01;4.0851203232e+01;
4.2863999931e+01;4.0601815992e+01;
4.2867999931e+01;4.0473661099e+01;
4.2871999931e+01;3.9211497101e+01;
4.2875999931e+01;3.5926390375e+01;
4.2879999931e+01;3.1381865799e+01;
4.2883999931e+01;2.7478083116e+01;
4.2887999931e+01;2.5824564176e+01;
4.2891999931e+01;2.6892379059e+01;
4.2895999931e+01;3.0102329872e+01;
4.2899999931e+01;3.4175979267e+01;
4.2903999931e+01;3.7462345925e+01;
4.2907999931e+01;3.8716062760e+01;
4.2911999931e+01;3.7866512209e+01;
4.2915999931e+01;3.5709633640e+01;
4.2919999931e+01;3.2721523998e+01;
4.2923999931e+01;2.8661647475e+01;
4.2927999931e+01;2.3926001306e+01;
4.2931999931e+01;2.0387686873e+01;
4.2935999931e+01;1.9499822332e+01;
4.2939999931e+01;2.0391063985e+01;
4.2943999931e+01;2.1123018311e+01;
4.2947999931e+01;2.0888228397e+01;
4.2951999931e+01;1.9927236167e+01;
4.2955999931e+01;1.8249936112e+01;
4.2959999931e+01;1.5772460631e+01;
4.2963999931e+01;1.3378705307e+01;
4.2967999931e+01;1.2333750086e+01;
4.2971999931e+01;1.2489495312e+01;
4.2975999931e+01;1.2555388544e+01;
4.2979999931e+01;1.2106426247e+01;
4.2983999931e+01;1.1872875351e+01;
4.2987999931e+01;1.2143718137e+01;
4.2991999931e+01;1.2005552624e+01;
4.2995999931e+01;1.0641722518e+01;
4.2999999931e+01;8.7271098718e+00;
4.3003999931e+01;7.5470007742e+00;
4.3007999931e+01;7.3463575924e+00;
4.3011999930e+01;7.6636567195e+00;
4.3015999930e+01;8.5314310137e+00;
4.3019999930e+01;1.0062334881e+01;
4.3023999930e+01;1.1372289468e+01;
4.3027999930e+01;1.1227167580e+01;
4.3031999931e+01;9.6894489974e+00;
4.3035999930e+01;8.0619661543e+00;
4.3039999930e+01;7.0732180197e+00;
4.3043999930e+01;6.2430056306e+00;
4.3047999930e+01;5.1855943091e+00;
4.3051999931e+01;4.1983716707e+00;
4.3055999930e+01;3.4797530114e+00;
4.3059999930e+01;3.0439519146e+00;
4.3063999930e+01;3.4109079335e+00;
4.3067999930e+01;5.2902831156e+00;
4.3071999930e+01;8.6197475800e+00;
4.3075999931e+01;1.2468161379e+01;
4.3079999930e+01;1.5305437511e+01;
4.3083999930e+01;1.5082162207e+01;
4.3087999930e+01;9.8487134115e+00;
4.3091999930e+01;-1.0348279011e+00;
4.3095999931e+01;-1.5794381772e+01;
4.3099999930e+01;-3.0396931117e+01;
4.3103999930e+01;-4.0674278655e+01;
4.3107999930e+01;-4.4749963711e+01;
4.3111999930e+01;-4.3541615484e+01;
4.3115999930e+01;-3.9414693722e+01;
4.3119999930e+01;-3.4739761118e+01;
4.3123999930e+01;-3.1380973544e+01;
4.3127999930e+01;-3.0479045221e+01;
4.3131999930e+01;-3.2086055021e+01;
4.3135999930e+01;-3.5252674106e+01;
4.3139999930e+01;-3.8542582489e+01;
4.3143999930e+01;-4.0494056232e+01;
4.3147999930e+01;-4.0244817914e+01;
4.3151999930e+01;-3.8256639958e+01;
4.3155999930e+01;-3.6162501104e+01;
4.3159999930e+01;-3.5303647645e+01;
4.3163999930e+01;-3.5448498509e+01;
4.3167999930e+01;-3.5431609473e+01;
4.3171999930e+01;-3.4754017538e+01;
4.3175999930e+01;-3.3812802559e+01;
4.3179999930e+01;-3.2941295058e+01;
4.3183999930e+01;-3.2260833554e+01;
4.3187999930e+01;-3.2265176618e+01;
4.3191999930e+01;-3.3499889320e+01;
4.3195999930e+01;-3.5588732244e+01;
4.3199999930e+01;-3.7331365330e+01;
4.3203999930e+01;-3.7980686304e+01;
4.3207999930e+01;-3.7907290468e+01;
4.3211999930e+01;-3.7682052910e+01;
4.3215999930e+01;-3.7052296235e+01;
4.3219999930e+01;-3.5534706816e+01;
4.3223999930e+01;-3.3562772327e+01;
4.3227999930e+01;-3.2180719962e+01;
4.3231999930e+01;-3.1858598873e+01;
4.3235999930e+01;-3.2219152933e+01;
4.3239999930e+01;-3.2760407521e+01;
4.3243999930e+01;-3.3420198749e+01;
4.3247999930e+01;-3.4423948328e+01;
4.3251999930e+01;-3.5853028566e+01;
4.3255999930e+01;-3.7563098447e+01;
4.3259999930e+01;-3.9316167745e+01;
4.3263999930e+01;-4.0694969999e+01;
4.3267999930e+01;-4.1145009686e+01;
4.3271999930e+01;-4.0414180172e+01;
4.3275999930e+01;-3.8817334966e+01;
4.3279999930e+01;-3.6928295310e+01;
4.3283999930e+01;-3.5192198441e+01;
4.3287999930e+01;-3.3966544548e+01;
4.3291999930e+01;-3.3592493432e+01;
4.3295999930e+01;-3.4091340066e+01;
4.3299999930e+01;-3.5017796288e+01;
4.3303999930e+01;-3.6134601710e+01;
4.3307999930e+01;-3.7938956595e+01;
4.3311999930e+01;-4.0540669089e+01;
4.3315999930e+01;-4.2585720721e+01;
4.3319999930e+01;-4.2620998909e+01;
4.3323999930e+01;-4.0943814156e+01;
4.3327999930e+01;-3.9036674691e+01;
4.3331999930e+01;-3.7780906660e+01;
4.3335999930e+01;-3.7132283245e+01;
4.3339999930e+01;-3.6957155474e+01;
4.3343999930e+01;-3.7180714010e+01;
4.3347999930e+01;-3.7381717793e+01;
4.3351999930e+01;-3.7058826729e+01;
4.3355999930e+01;-3.6431908200e+01;
4.3359999930e+01;-3.6426841096e+01;
4.3363999930e+01;-3.7429157501e+01;
4.3367999930e+01;-3.8592007613e+01;
4.3371999930e+01;-3.8947284215e+01;
4.3375999930e+01;-3.8487179166e+01;
4.3379999930e+01;-3.7616557354e+01;
4.3383999930e+01;-3.6501768788e+01;
4.3387999930e+01;-3.5588245159e+01;
4.3391999930e+01;-3.5814376087e+01;
4.3395999930e+01;-3.7542258372e+01;
4.3399999930e+01;-3.9735314580e+01;
4.3403999930e+01;-4.0810147692e+01;
4.3407999930e+01;-4.0227151443e+01;
4.3411999930e+01;-3.8579693226e+01;
4.3415999930e+01;-3.6353966611e+01;
4.3419999930e+01;-3.4228365359e+01;
4.3423999930e+01;-3.4425949784e+01;
4.3427999930e+01;-3.9253704122e+01;
4.3431999930e+01;-4.7933993894e+01;
4.3435999930e+01;-5.6825952916e+01;
4.3439999930e+01;-6.2801730810e+01;
4.3443999930e+01;-6.4967208818e+01;
4.3447999930e+01;-6.3710526148e+01;
4.3451999930e+01;-5.9987730853e+01;
4.3455999930e+01;-5.5553316651e+01;
4.3459999930e+01;-5.2518363485e+01;
4.3463999930e+01;-5.2041859512e+01;
4.3467999930e+01;-5.3680943724e+01;
4.3471999930e+01;-5.6203904124e+01;
4.3475999930e+01;-5.8508754236e+01;
4.3479999930e+01;-5.9552911207e+01;
4.3483999930e+01;-5.8490935785e+01;
4.3487999930e+01;-5.5622604234e+01;
4.3491999930e+01;-5.2523021350e+01;
4.3495999930e+01;-5.0686024171e+01;
4.3499999930e+01;-5.0349806898e+01;
4.3503999930e+01;-5.0918201000e+01;
4.3507999930e+01;-5.2082477279e+01;
4.3511999930e+01;-5.3707606581e+01;
4.3515999930e+01;-5.5047715186e+01;
4.3519999930e+01;-5.5332363010e+01;
4.3523999930e+01;-5.4860618670e+01;
4.3527999930e+01;-5.4591029771e+01;
4.3531999930e+01;-5.4852826755e+01;
4.3535999930e+01;-5.5107792540e+01;
4.3539999929e+01;-5.4895450081e+01;
4.3543999930e+01;-5.4218512497e+01;
4.3547999930e+01;-5.2947256273e+01;
4.3551999930e+01;-5.0844796748e+01;
4.3555999930e+01;-4.8352662079e+01;
4.3559999930e+01;-4.6458498623e+01;
4.3563999930e+01;-4.5633721929e+01;
4.3567999930e+01;-4.5614654981e+01;
4.3571999930e+01;-4.6300375642e+01;
4.3575999930e+01;-4.8023150889e+01;
4.3579999930e+01;-5.0584074924e+01;
4.3583999929e+01;-5.2867767402e+01;
4.3587999930e+01;-5.4053397479e+01;
4.3591999930e+01;-5.4571433748e+01;
4.3595999930e+01;-5.5266400113e+01;
4.3599999930e+01;-5.6245428304e+01;
4.3603999930e+01;-5.7145499018e+01;
4.3607999930e+01;-5.7766479359e+01;
4.3611999930e+01;-5.7794841309e+01;
4.3615999930e+01;-5.6689678052e+01;
4.3619999930e+01;-5.4432588232e+01;
4.3623999930e+01;-5.1860268020e+01;
4.3627999929e+01;-4.9780799595e+01;
4.3631999930e+01;-4.8125530536e+01;
4.3635999930e+01;-4.6544941545e+01;
4.3639999930e+01;-4.5506617893e+01;
4.3643999930e+01;-4.5994889425e+01;
4.3647999929e+01;-4.8076774545e+01;
4.3651999929e+01;-5.0326583283e+01;
4.3655999929e+01;-5.1063428757e+01;
4.3659999929e+01;-4.9920678864e+01;
4.3663999929e+01;-4.7731910817e+01;
4.3667999929e+01;-4.5414539339e+01;
4.3671999929e+01;-4.3771320154e+01;
4.3675999929e+01;-4.3595386754e+01;
4.3679999929e+01;-4.4762533936e+01;
4.3683999929e+01;-4.5784393729e+01;
4.3687999929e+01;-4.5364835636e+01;
4.3691999929e+01;-4.3915855261e+01;
4.3695999929e+01;-4.2700211586e+01;
4.3699999929e+01;-4.2091508701e+01;
4.3703999929e+01;-4.1604230316e+01;
4.3707999929e+01;-4.1217053566e+01;
4.3711999929e+01;-4.1475896283e+01;
4.3715999929e+01;-4.2290805229e+01;
4.3719999929e+01;-4.2926994938e+01;
4.3723999929e+01;-4.3280596386e+01;
4.3727999929e+01;-4.3968991678e+01;
4.3731999929e+01;-4.5288375081e+01;
4.3735999929e+01;-4.6854011852e+01;
4.3739999929e+01;-4.7955283638e+01;
4.3743999929e+01;-4.7963168713e+01;
4.3747999929e+01;-4.6610187036e+01;
4.3751999929e+01;-4.4181818771e+01;
4.3755999929e+01;-4.1713453498e+01;
4.3759999929e+01;-4.0473843698e+01;
4.3763999929e+01;-4.0684110391e+01;
4.3767999929e+01;-4.1467914993e+01;
4.3771999929e+01;-4.2304060317e+01;
4.3775999929e+01;-4.3434437969e+01;
4.3779999929e+01;-4.4686503299e+01;
4.3783999929e+01;-4.5173136308e+01;
4.3787999929e+01;-4.4674213461e+01;
4.3791999929e+01;-4.4209557887e+01;
4.3795999929e+01;-4.4623059306e+01;
4.3799999929e+01;-4.5494326308e+01;
4.3803999929e+01;-4.6037115248e+01;
4.3807999929e+01;-4.6328497750e+01;
4.3811999929e+01;-4.6800397297e+01;
4.3815999929e+01;-4.7039253002e+01;
4.3819999929e+01;-4.6126805325e+01;
4.3823999929e+01;-4.3987445329e+01;
4.3827999929e+01;-4.1564543557e+01;
4.3831999929e+01;-3.9711015276e+01;
4.3835999929e+01;-3.8734346358e+01;
4.3839999929e+01;-3.8952116726e+01;
